G:\Data\IMG\center_2019_09_21_15_38_45_584.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_584.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_584.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_45_653.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_653.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_653.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_45_719.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_719.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_719.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_45_793.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_793.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_793.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_45_861.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_861.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_861.jpg,-0.15,1,0,30.18421
G:\Data\IMG\center_2019_09_21_15_38_45_930.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_930.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_930.jpg,0,1,0,30.19104
G:\Data\IMG\center_2019_09_21_15_38_45_997.jpg,G:\Data\IMG\left_2019_09_21_15_38_45_997.jpg,G:\Data\IMG\right_2019_09_21_15_38_45_997.jpg,0,1,0,30.18997
G:\Data\IMG\center_2019_09_21_15_38_46_072.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_072.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_072.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_46_146.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_146.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_146.jpg,0,1,0,30.1902
G:\Data\IMG\center_2019_09_21_15_38_46_221.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_221.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_221.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_46_289.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_289.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_289.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_46_365.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_365.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_365.jpg,0,1,0,30.19039
G:\Data\IMG\center_2019_09_21_15_38_46_440.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_440.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_440.jpg,-0.1,1,0,30.1877
G:\Data\IMG\center_2019_09_21_15_38_46_508.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_508.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_508.jpg,0,1,0,30.18603
G:\Data\IMG\center_2019_09_21_15_38_46_577.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_577.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_577.jpg,0,1,0,30.19014
G:\Data\IMG\center_2019_09_21_15_38_46_653.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_653.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_653.jpg,0,1,0,30.19022
G:\Data\IMG\center_2019_09_21_15_38_46_721.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_721.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_721.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_46_791.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_791.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_791.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_46_861.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_861.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_861.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_46_935.jpg,G:\Data\IMG\left_2019_09_21_15_38_46_935.jpg,G:\Data\IMG\right_2019_09_21_15_38_46_935.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_47_005.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_005.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_005.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_47_075.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_075.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_075.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_47_146.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_146.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_146.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_47_220.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_220.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_220.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_47_293.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_293.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_293.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_47_367.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_367.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_367.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_47_441.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_441.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_441.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_47_517.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_517.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_517.jpg,0,1,0,30.19053
G:\Data\IMG\center_2019_09_21_15_38_47_585.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_585.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_585.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_47_655.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_655.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_655.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_47_724.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_724.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_724.jpg,0,1,0,30.19019
G:\Data\IMG\center_2019_09_21_15_38_47_793.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_793.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_793.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_47_861.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_861.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_861.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_47_933.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_933.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_933.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_47_999.jpg,G:\Data\IMG\left_2019_09_21_15_38_47_999.jpg,G:\Data\IMG\right_2019_09_21_15_38_47_999.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_48_074.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_074.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_074.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_48_150.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_150.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_150.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_48_223.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_223.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_223.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_48_300.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_300.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_300.jpg,-0.05,1,0,30.18972
G:\Data\IMG\center_2019_09_21_15_38_48_366.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_366.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_366.jpg,-0.25,1,0,30.17477
G:\Data\IMG\center_2019_09_21_15_38_48_440.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_440.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_440.jpg,0,1,0,30.19069
G:\Data\IMG\center_2019_09_21_15_38_48_509.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_509.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_509.jpg,0,1,0,30.19003
G:\Data\IMG\center_2019_09_21_15_38_48_578.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_578.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_578.jpg,0,1,0,30.1902
G:\Data\IMG\center_2019_09_21_15_38_48_650.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_650.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_650.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_48_716.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_716.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_716.jpg,-0.1,1,0,30.18815
G:\Data\IMG\center_2019_09_21_15_38_48_789.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_789.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_789.jpg,-0.3,1,0,30.16994
G:\Data\IMG\center_2019_09_21_15_38_48_859.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_859.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_859.jpg,0,1,0,30.18876
G:\Data\IMG\center_2019_09_21_15_38_48_936.jpg,G:\Data\IMG\left_2019_09_21_15_38_48_936.jpg,G:\Data\IMG\right_2019_09_21_15_38_48_936.jpg,0,1,0,30.19007
G:\Data\IMG\center_2019_09_21_15_38_49_009.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_009.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_009.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_49_083.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_083.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_083.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_49_151.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_151.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_151.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_49_218.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_218.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_218.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_49_291.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_291.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_291.jpg,-0.1,1,0,30.18772
G:\Data\IMG\center_2019_09_21_15_38_49_367.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_367.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_367.jpg,-0.3,1,0,30.16935
G:\Data\IMG\center_2019_09_21_15_38_49_434.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_434.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_434.jpg,0,1,0,30.18886
G:\Data\IMG\center_2019_09_21_15_38_49_506.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_506.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_506.jpg,0,1,0,30.1901
G:\Data\IMG\center_2019_09_21_15_38_49_580.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_580.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_580.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_49_649.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_649.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_649.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_49_721.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_721.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_721.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_49_793.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_793.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_793.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_49_868.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_868.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_868.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_49_940.jpg,G:\Data\IMG\left_2019_09_21_15_38_49_940.jpg,G:\Data\IMG\right_2019_09_21_15_38_49_940.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_50_016.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_016.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_016.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_50_084.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_084.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_084.jpg,0,1,0,30.19021
G:\Data\IMG\center_2019_09_21_15_38_50_154.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_154.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_154.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_50_226.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_226.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_226.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_50_295.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_295.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_295.jpg,0,1,0,30.19016
G:\Data\IMG\center_2019_09_21_15_38_50_369.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_369.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_369.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_50_442.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_442.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_442.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_50_516.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_516.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_516.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_50_592.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_592.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_592.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_50_662.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_662.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_662.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_50_730.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_730.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_730.jpg,0,1,0,30.19033
G:\Data\IMG\center_2019_09_21_15_38_50_799.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_799.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_799.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_50_873.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_873.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_873.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_50_949.jpg,G:\Data\IMG\left_2019_09_21_15_38_50_949.jpg,G:\Data\IMG\right_2019_09_21_15_38_50_949.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_51_023.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_023.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_023.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_51_096.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_096.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_096.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_51_170.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_170.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_170.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_51_245.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_245.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_245.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_51_313.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_313.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_313.jpg,0,1,0,30.19069
G:\Data\IMG\center_2019_09_21_15_38_51_389.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_389.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_389.jpg,-0.1,1,0,30.1877
G:\Data\IMG\center_2019_09_21_15_38_51_463.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_463.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_463.jpg,-0.25,1,0,30.17475
G:\Data\IMG\center_2019_09_21_15_38_51_538.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_538.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_538.jpg,0,1,0,30.19045
G:\Data\IMG\center_2019_09_21_15_38_51_610.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_610.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_610.jpg,0,1,0,30.19022
G:\Data\IMG\center_2019_09_21_15_38_51_685.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_685.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_685.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_51_754.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_754.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_754.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_51_823.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_823.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_823.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_51_892.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_892.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_892.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_51_959.jpg,G:\Data\IMG\left_2019_09_21_15_38_51_959.jpg,G:\Data\IMG\right_2019_09_21_15_38_51_959.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_52_035.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_035.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_035.jpg,0,1,0,30.19032
G:\Data\IMG\center_2019_09_21_15_38_52_103.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_103.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_103.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_52_171.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_171.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_171.jpg,0,1,0,30.19026
G:\Data\IMG\center_2019_09_21_15_38_52_240.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_240.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_240.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_52_309.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_309.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_309.jpg,-0.2,1,0,30.17989
G:\Data\IMG\center_2019_09_21_15_38_52_376.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_376.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_376.jpg,-0.35,1,0,30.16348
G:\Data\IMG\center_2019_09_21_15_38_52_452.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_452.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_452.jpg,0,1,0,30.18735
G:\Data\IMG\center_2019_09_21_15_38_52_525.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_525.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_525.jpg,0,1,0,30.18982
G:\Data\IMG\center_2019_09_21_15_38_52_592.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_592.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_592.jpg,0,1,0,30.19014
G:\Data\IMG\center_2019_09_21_15_38_52_669.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_669.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_669.jpg,0,1,0,30.19001
G:\Data\IMG\center_2019_09_21_15_38_52_741.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_741.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_741.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_52_817.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_817.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_817.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_52_884.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_884.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_884.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_52_951.jpg,G:\Data\IMG\left_2019_09_21_15_38_52_951.jpg,G:\Data\IMG\right_2019_09_21_15_38_52_951.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_53_018.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_018.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_018.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_53_089.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_089.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_089.jpg,0,1,0,30.19033
G:\Data\IMG\center_2019_09_21_15_38_53_156.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_156.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_156.jpg,0,1,0,30.19034
G:\Data\IMG\center_2019_09_21_15_38_53_231.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_231.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_231.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_53_305.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_305.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_305.jpg,-0.1,1,0,30.18765
G:\Data\IMG\center_2019_09_21_15_38_53_379.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_379.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_379.jpg,-0.25,1,0,30.17475
G:\Data\IMG\center_2019_09_21_15_38_53_452.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_452.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_452.jpg,-0.45,1,0,30.15147
G:\Data\IMG\center_2019_09_21_15_38_53_522.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_522.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_522.jpg,0,1,0,30.18572
G:\Data\IMG\center_2019_09_21_15_38_53_593.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_593.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_593.jpg,0,1,0,30.18932
G:\Data\IMG\center_2019_09_21_15_38_53_663.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_663.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_663.jpg,0,1,0,30.18986
G:\Data\IMG\center_2019_09_21_15_38_53_734.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_734.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_734.jpg,0,1,0,30.19024
G:\Data\IMG\center_2019_09_21_15_38_53_804.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_804.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_804.jpg,0,1,0,30.19041
G:\Data\IMG\center_2019_09_21_15_38_53_874.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_874.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_874.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_53_944.jpg,G:\Data\IMG\left_2019_09_21_15_38_53_944.jpg,G:\Data\IMG\right_2019_09_21_15_38_53_944.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_54_015.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_015.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_015.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_54_084.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_084.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_084.jpg,0,1,0,30.19025
G:\Data\IMG\center_2019_09_21_15_38_54_153.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_153.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_153.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_54_221.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_221.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_221.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_54_291.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_291.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_291.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_54_361.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_361.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_361.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_54_431.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_431.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_431.jpg,0,1,0,30.19031
G:\Data\IMG\center_2019_09_21_15_38_54_500.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_500.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_500.jpg,0,1,0,30.1903
G:\Data\IMG\center_2019_09_21_15_38_54_571.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_571.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_571.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_54_639.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_639.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_639.jpg,0,1,0,30.19076
G:\Data\IMG\center_2019_09_21_15_38_54_713.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_713.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_713.jpg,0,1,0,30.19028
G:\Data\IMG\center_2019_09_21_15_38_54_788.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_788.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_788.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_54_859.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_859.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_859.jpg,0,1,0,30.19053
G:\Data\IMG\center_2019_09_21_15_38_54_930.jpg,G:\Data\IMG\left_2019_09_21_15_38_54_930.jpg,G:\Data\IMG\right_2019_09_21_15_38_54_930.jpg,0,1,0,30.19027
G:\Data\IMG\center_2019_09_21_15_38_55_002.jpg,G:\Data\IMG\left_2019_09_21_15_38_55_002.jpg,G:\Data\IMG\right_2019_09_21_15_38_55_002.jpg,0,1,0,30.19029
G:\Data\IMG\center_2019_09_21_15_38_55_073.jpg,G:\Data\IMG\left_2019_09_21_15_38_55_073.jpg,G:\Data\IMG\right_2019_09_21_15_38_55_073.jpg,0,1,0,30.19032
